"target","location","forecast_date","target_end_date","quantile","value","type"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.025,40,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.025,39,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.025,39,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.025,37.975,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.025,37.975,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.025,37.975,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.025,35,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.025,37,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.025,37,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.025,37,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.025,36,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.05,52,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.05,52,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.05,53,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.05,52,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.05,50,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.05,52,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.05,51,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.05,50,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.05,49,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.05,49,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.05,49,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.05,50,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.05,50,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.05,47,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.05,48,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.05,47,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.05,46,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.05,47,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.05,45,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.05,45,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.05,44,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.05,46,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.05,45,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.05,45,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.05,44,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.05,41,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.05,42,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.05,43,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.05,41,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.05,42,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.1,61,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.1,60,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.1,62,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.1,60,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.1,59,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.1,59,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.1,58,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.1,57,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.1,58,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.1,57,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.1,57,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.1,57,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.1,57,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.1,56,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.1,55,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.1,54,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.1,53,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.1,55,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.1,53,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.1,53,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.1,52,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.1,54,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.1,53,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.1,52,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.1,50,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.1,49.9,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.1,48,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.1,51,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.1,49,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.1,49,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.15,68,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.15,66,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.15,68,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.15,66,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.15,65,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.15,65,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.15,64,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.15,62,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.15,63,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.15,64,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.15,62,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.15,62,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.15,62.85,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.15,61,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.15,61,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.15,60,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.15,59,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.15,61,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.15,58,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.15,58,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.15,58,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.15,60,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.15,59,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.15,58,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.15,55,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.15,54,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.15,54,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.15,56,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.15,54,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.15,55,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.2,73,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.2,72,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.2,73,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.2,69,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.2,70,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.2,70,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.2,69,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.2,67,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.2,68,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.2,69,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.2,66,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.2,67,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.2,66,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.2,67,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.2,66,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.2,65,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.2,64,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.2,66,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.2,63,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.2,63,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.2,63,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.2,64,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.2,63,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.2,62,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.2,60,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.2,60,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.2,58,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.2,60,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.2,59,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.2,60,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.25,77.75,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.25,75,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.25,78,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.25,74,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.25,75,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.25,74,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.25,74,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.25,71,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.25,73,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.25,73,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.25,72,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.25,72.75,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.25,72,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.25,71,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.25,70,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.25,70,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.25,69,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.25,70,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.25,67,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.25,67.75,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.25,68,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.25,68,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.25,68,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.25,67,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.25,65,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.25,64,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.25,63,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.25,63,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.25,64,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.25,64,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.3,82,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.3,81,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.3,82,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.3,79,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.3,79,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.3,79,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.3,79,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.3,76,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.3,77.7,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.3,78,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.3,76,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.3,77,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.3,76,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.3,75,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.3,75,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.3,74,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.3,73,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.3,74,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.3,71,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.3,72,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.3,72,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.3,72,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.3,72,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.3,71,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.3,68,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.3,68,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.3,67,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.3,67,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.3,67,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.3,67,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.35,86,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.35,85,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.35,87,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.35,84,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.35,83,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.35,84,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.35,82,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.35,81,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.35,82,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.35,82,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.35,79,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.35,82,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.35,80,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.35,78,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.35,80,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.35,77,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.35,76,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.35,78,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.35,75,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.35,77,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.35,75.6500000000001,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.35,76,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.35,76,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.35,75,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.35,72,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.35,72,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.35,70,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.35,71,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.35,71,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.35,71,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.4,91,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.4,89,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.4,90,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.4,87,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.4,87,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.4,87,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.4,86,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.4,85,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.4,86,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.4,86,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.4,83,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.4,85,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.4,84,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.4,82,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.4,84,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.4,81,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.4,80,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.4,81,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.4,79,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.4,80,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.4,79,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.4,80,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.4,80,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.4,78,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.4,76,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.4,77,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.4,74,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.4,75,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.4,74,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.4,74.6,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.45,94,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.45,92.5500000000001,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.45,94,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.45,91,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.45,91,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.45,91,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.45,91,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.45,89,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.45,90,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.45,89,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.45,87,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.45,88,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.45,88,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.45,86,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.45,89,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.45,85,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.45,83.5500000000001,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.45,84,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.45,82,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.45,84,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.45,82,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.45,83,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.45,84,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.45,83,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.45,80,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.45,81,"quantile"
"27 day ahead inc hosp","21",2022-08-29,2022-09-25,0.45,78,"quantile"
"28 day ahead inc hosp","21",2022-08-29,2022-09-26,0.45,79,"quantile"
"29 day ahead inc hosp","21",2022-08-29,2022-09-27,0.45,79,"quantile"
"30 day ahead inc hosp","21",2022-08-29,2022-09-28,0.45,78,"quantile"
"1 day ahead inc hosp","21",2022-08-29,2022-08-30,0.5,98,"quantile"
"2 day ahead inc hosp","21",2022-08-29,2022-08-31,0.5,97,"quantile"
"3 day ahead inc hosp","21",2022-08-29,2022-09-01,0.5,98,"quantile"
"4 day ahead inc hosp","21",2022-08-29,2022-09-02,0.5,96,"quantile"
"5 day ahead inc hosp","21",2022-08-29,2022-09-03,0.5,95,"quantile"
"6 day ahead inc hosp","21",2022-08-29,2022-09-04,0.5,95.5,"quantile"
"7 day ahead inc hosp","21",2022-08-29,2022-09-05,0.5,95,"quantile"
"8 day ahead inc hosp","21",2022-08-29,2022-09-06,0.5,93,"quantile"
"9 day ahead inc hosp","21",2022-08-29,2022-09-07,0.5,94,"quantile"
"10 day ahead inc hosp","21",2022-08-29,2022-09-08,0.5,94,"quantile"
"11 day ahead inc hosp","21",2022-08-29,2022-09-09,0.5,91,"quantile"
"12 day ahead inc hosp","21",2022-08-29,2022-09-10,0.5,92,"quantile"
"13 day ahead inc hosp","21",2022-08-29,2022-09-11,0.5,91.5,"quantile"
"14 day ahead inc hosp","21",2022-08-29,2022-09-12,0.5,90,"quantile"
"15 day ahead inc hosp","21",2022-08-29,2022-09-13,0.5,93,"quantile"
"16 day ahead inc hosp","21",2022-08-29,2022-09-14,0.5,88,"quantile"
"17 day ahead inc hosp","21",2022-08-29,2022-09-15,0.5,88,"quantile"
"18 day ahead inc hosp","21",2022-08-29,2022-09-16,0.5,88,"quantile"
"19 day ahead inc hosp","21",2022-08-29,2022-09-17,0.5,87,"quantile"
"20 day ahead inc hosp","21",2022-08-29,2022-09-18,0.5,88,"quantile"
"21 day ahead inc hosp","21",2022-08-29,2022-09-19,0.5,87,"quantile"
"22 day ahead inc hosp","21",2022-08-29,2022-09-20,0.5,86,"quantile"
"23 day ahead inc hosp","21",2022-08-29,2022-09-21,0.5,88,"quantile"
"24 day ahead inc hosp","21",2022-08-29,2022-09-22,0.5,86.5,"quantile"
"25 day ahead inc hosp","21",2022-08-29,2022-09-23,0.5,84,"quantile"
"26 day ahead inc hosp","21",2022-08-29,2022-09-24,0.5,85,"quantile"
